batch_id,bucket,split,instance_uid,instance_id,seed,M,N,K,sum_p,p_max,epsilon_lb,epsilon_used,epsilon_stress,status,attempts_total,retries_used,solver_return_code,solver_feasible,solver_runtime_sec_reported,solver_variant_reported,wall_runtime_sec,max_rss_bytes,exact_labeled_moves,exact_positive_improving,exact_negative_non_improving,positive_rate_instance,stderr_tail,exact_file,broad_file
m40_n250_k500,m40_n250_k500,val,syn_vls_m40_n250_k500_s20282422,100129,20282422,40,250,500,1562,12,40,48,0.096,ok,1,0,0,1,0.406896,stageO_synthetic_dense_logging,0.418593,4243456,1792,1728,64,0.96428571,                 597  involuntary context switches\n          4103978146  instructions retired\n           901088205  cycles elapsed\n             3490152  peak memory footprint,/Users/mac/Documents/Study/PFE/PaST/temp/phaseP_full_synthetic_freeze/per_instance/moves_exact_labeled_instance_100129_eps_48.csv,/Users/mac/Documents/Study/PFE/PaST/temp/phaseP_full_synthetic_freeze/per_instance/moves_broad_instance_100129_eps_48.csv
m40_n300_k350,m40_n300_k350,train,syn_vls_m40_n300_k350_s20283420,100133,20283420,40,300,350,1966,12,50,58,0.16571429,ok,1,0,0,1,0.629344,stageO_synthetic_dense_logging,0.639905,5521408,1792,1610,182,0.8984375,                1269  involuntary context switches\n          5808586934  instructions retired\n          1393966431  cycles elapsed\n             4784512  peak memory footprint,/Users/mac/Documents/Study/PFE/PaST/temp/phaseP_full_synthetic_freeze/per_instance/moves_exact_labeled_instance_100133_eps_58.csv,/Users/mac/Documents/Study/PFE/PaST/temp/phaseP_full_synthetic_freeze/per_instance/moves_broad_instance_100133_eps_58.csv
m40_n300_k350,m40_n300_k350,train,syn_vls_m40_n300_k350_s20283421,100134,20283421,40,300,350,1985,12,50,58,0.16571429,ok,1,0,0,1,0.698916,stageO_synthetic_dense_logging,0.715582,6062080,1792,1244,548,0.69419643,                 807  involuntary context switches\n          6243960616  instructions retired\n          1573131906  cycles elapsed\n             5325184  peak memory footprint,/Users/mac/Documents/Study/PFE/PaST/temp/phaseP_full_synthetic_freeze/per_instance/moves_exact_labeled_instance_100134_eps_58.csv,/Users/mac/Documents/Study/PFE/PaST/temp/phaseP_full_synthetic_freeze/per_instance/moves_broad_instance_100134_eps_58.csv
m40_n300_k350,m40_n300_k350,train,syn_vls_m40_n300_k350_s20283423,100136,20283423,40,300,350,1999,12,50,58,0.16571429,ok,1,0,0,1,0.560428,stageO_synthetic_dense_logging,0.5731,4620288,1792,1771,21,0.98828125,                 978  involuntary context switches\n          5452154988  instructions retired\n          1267435458  cycles elapsed\n             3866984  peak memory footprint,/Users/mac/Documents/Study/PFE/PaST/temp/phaseP_full_synthetic_freeze/per_instance/moves_exact_labeled_instance_100136_eps_58.csv,/Users/mac/Documents/Study/PFE/PaST/temp/phaseP_full_synthetic_freeze/per_instance/moves_broad_instance_100136_eps_58.csv
m40_n300_k350,m40_n300_k350,train,syn_vls_m40_n300_k350_s20283424,100137,20283424,40,300,350,1916,12,48,56,0.16,ok,1,0,0,1,0.602291,stageO_synthetic_dense_logging,0.618061,5095424,1792,1792,0,1.0,                1025  involuntary context switches\n          6142458148  instructions retired\n          1379376656  cycles elapsed\n             4342120  peak memory footprint,/Users/mac/Documents/Study/PFE/PaST/temp/phaseP_full_synthetic_freeze/per_instance/moves_exact_labeled_instance_100137_eps_56.csv,/Users/mac/Documents/Study/PFE/PaST/temp/phaseP_full_synthetic_freeze/per_instance/moves_broad_instance_100137_eps_56.csv
m40_n300_k350,m40_n300_k350,train,syn_vls_m40_n300_k350_s20283425,100138,20283425,40,300,350,2001,12,51,59,0.16857143,ok,1,0,0,1,0.605609,stageO_synthetic_dense_logging,0.622212,5455872,1792,1494,298,0.83370536,                1439  involuntary context switches\n          5921946308  instructions retired\n          1323672915  cycles elapsed\n             4702568  peak memory footprint,/Users/mac/Documents/Study/PFE/PaST/temp/phaseP_full_synthetic_freeze/per_instance/moves_exact_labeled_instance_100138_eps_59.csv,/Users/mac/Documents/Study/PFE/PaST/temp/phaseP_full_synthetic_freeze/per_instance/moves_broad_instance_100138_eps_59.csv
m40_n300_k350,m40_n300_k350,val,syn_vls_m40_n300_k350_s20283422,100135,20283422,40,300,350,1874,12,47,55,0.15714286,ok,1,0,0,1,0.490543,stageO_synthetic_dense_logging,0.500754,3964928,1792,1660,132,0.92633929,                 600  involuntary context switches\n          5443406850  instructions retired\n          1170665171  cycles elapsed\n             3211624  peak memory footprint,/Users/mac/Documents/Study/PFE/PaST/temp/phaseP_full_synthetic_freeze/per_instance/moves_exact_labeled_instance_100135_eps_55.csv,/Users/mac/Documents/Study/PFE/PaST/temp/phaseP_full_synthetic_freeze/per_instance/moves_broad_instance_100135_eps_55.csv
m40_n300_k500,m40_n300_k500,train,syn_vls_m40_n300_k500_s20284420,100139,20284420,40,300,500,1864,12,47,55,0.11,ok,1,0,0,1,0.510853,stageO_synthetic_dense_logging,0.520083,4194304,1792,1503,289,0.83872768,                 486  involuntary context switches\n          5633515251  instructions retired\n          1232849494  cycles elapsed\n             3457408  peak memory footprint,/Users/mac/Documents/Study/PFE/PaST/temp/phaseP_full_synthetic_freeze/per_instance/moves_exact_labeled_instance_100139_eps_55.csv,/Users/mac/Documents/Study/PFE/PaST/temp/phaseP_full_synthetic_freeze/per_instance/moves_broad_instance_100139_eps_55.csv
m40_n300_k500,m40_n300_k500,train,syn_vls_m40_n300_k500_s20284421,100140,20284421,40,300,500,1858,12,47,55,0.11,ok,1,0,0,1,0.486589,stageO_synthetic_dense_logging,0.499174,3915776,1792,1427,365,0.79631696,                 995  involuntary context switches\n          5222550460  instructions retired\n          1148038665  cycles elapsed\n             3162472  peak memory footprint,/Users/mac/Documents/Study/PFE/PaST/temp/phaseP_full_synthetic_freeze/per_instance/moves_exact_labeled_instance_100140_eps_55.csv,/Users/mac/Documents/Study/PFE/PaST/temp/phaseP_full_synthetic_freeze/per_instance/moves_broad_instance_100140_eps_55.csv
m40_n300_k500,m40_n300_k500,train,syn_vls_m40_n300_k500_s20284422,100141,20284422,40,300,500,2001,12,51,59,0.118,ok,1,0,0,1,0.604309,stageO_synthetic_dense_logging,0.629883,5947392,1792,1792,0,1.0,                1145  involuntary context switches\n          6187600181  instructions retired\n          1398773242  cycles elapsed\n             5144936  peak memory footprint,/Users/mac/Documents/Study/PFE/PaST/temp/phaseP_full_synthetic_freeze/per_instance/moves_exact_labeled_instance_100141_eps_59.csv,/Users/mac/Documents/Study/PFE/PaST/temp/phaseP_full_synthetic_freeze/per_instance/moves_broad_instance_100141_eps_59.csv
m40_n300_k500,m40_n300_k500,train,syn_vls_m40_n300_k500_s20284423,100142,20284423,40,300,500,1972,12,50,58,0.116,ok,1,0,0,1,0.801030,stageO_synthetic_dense_logging,0.81069,4636672,1792,1575,217,0.87890625,                1513  involuntary context switches\n          6098792763  instructions retired\n          1429046523  cycles elapsed\n             3899776  peak memory footprint,/Users/mac/Documents/Study/PFE/PaST/temp/phaseP_full_synthetic_freeze/per_instance/moves_exact_labeled_instance_100142_eps_58.csv,/Users/mac/Documents/Study/PFE/PaST/temp/phaseP_full_synthetic_freeze/per_instance/moves_broad_instance_100142_eps_58.csv
m40_n300_k500,m40_n300_k500,train,syn_vls_m40_n300_k500_s20284425,100144,20284425,40,300,500,1909,12,48,56,0.112,ok,1,0,0,1,0.661789,stageO_synthetic_dense_logging,0.678417,5718016,1792,1469,323,0.81975446,                1098  involuntary context switches\n          5630993979  instructions retired\n          1347953732  cycles elapsed\n             4981120  peak memory footprint,/Users/mac/Documents/Study/PFE/PaST/temp/phaseP_full_synthetic_freeze/per_instance/moves_exact_labeled_instance_100144_eps_56.csv,/Users/mac/Documents/Study/PFE/PaST/temp/phaseP_full_synthetic_freeze/per_instance/moves_broad_instance_100144_eps_56.csv
m40_n300_k500,m40_n300_k500,val,syn_vls_m40_n300_k500_s20284424,100143,20284424,40,300,500,1819,12,46,54,0.108,ok,1,0,0,1,0.540810,stageO_synthetic_dense_logging,0.586729,4587520,1792,1630,162,0.90959821,                1365  involuntary context switches\n          5325810592  instructions retired\n          1210395806  cycles elapsed\n             3850624  peak memory footprint,/Users/mac/Documents/Study/PFE/PaST/temp/phaseP_full_synthetic_freeze/per_instance/moves_exact_labeled_instance_100143_eps_54.csv,/Users/mac/Documents/Study/PFE/PaST/temp/phaseP_full_synthetic_freeze/per_instance/moves_broad_instance_100143_eps_54.csv
m40_n350_k350,m40_n350_k350,train,syn_vls_m40_n350_k350_s20285421,100146,20285421,40,350,350,2211,12,56,64,0.18285714,ok,1,0,0,1,0.879932,stageO_synthetic_dense_logging,0.892409,5095424,1792,1716,76,0.95758929,                1152  involuntary context switches\n          6748059605  instructions retired\n          1526235037  cycles elapsed\n             4587880  peak memory footprint,/Users/mac/Documents/Study/PFE/PaST/temp/phaseP_full_synthetic_freeze/per_instance/moves_exact_labeled_instance_100146_eps_64.csv,/Users/mac/Documents/Study/PFE/PaST/temp/phaseP_full_synthetic_freeze/per_instance/moves_broad_instance_100146_eps_64.csv
m40_n350_k350,m40_n350_k350,train,syn_vls_m40_n350_k350_s20285422,100147,20285422,40,350,350,2230,12,56,64,0.18285714,ok,1,0,0,1,0.704918,stageO_synthetic_dense_logging,0.714434,5586944,1792,1740,52,0.97098214,                 701  involuntary context switches\n          6760602446  instructions retired\n          1499189919  cycles elapsed\n             4850048  peak memory footprint,/Users/mac/Documents/Study/PFE/PaST/temp/phaseP_full_synthetic_freeze/per_instance/moves_exact_labeled_instance_100147_eps_64.csv,/Users/mac/Documents/Study/PFE/PaST/temp/phaseP_full_synthetic_freeze/per_instance/moves_broad_instance_100147_eps_64.csv
m40_n350_k350,m40_n350_k350,train,syn_vls_m40_n350_k350_s20285423,100148,20285423,40,350,350,2286,12,58,66,0.18857143,ok,1,0,0,1,0.743485,stageO_synthetic_dense_logging,0.753089,6144000,1792,1792,0,1.0,                 333  involuntary context switches\n          7643478087  instructions retired\n          1718285762  cycles elapsed\n             5390696  peak memory footprint,/Users/mac/Documents/Study/PFE/PaST/temp/phaseP_full_synthetic_freeze/per_instance/moves_exact_labeled_instance_100148_eps_66.csv,/Users/mac/Documents/Study/PFE/PaST/temp/phaseP_full_synthetic_freeze/per_instance/moves_broad_instance_100148_eps_66.csv
m40_n350_k350,m40_n350_k350,train,syn_vls_m40_n350_k350_s20285424,100149,20285424,40,350,350,2289,12,58,66,0.18857143,ok,1,0,0,1,0.601425,stageO_synthetic_dense_logging,0.612647,4734976,1792,1411,381,0.78738839,                 233  involuntary context switches\n          6493542480  instructions retired\n          1417090553  cycles elapsed\n             3981672  peak memory footprint,/Users/mac/Documents/Study/PFE/PaST/temp/phaseP_full_synthetic_freeze/per_instance/moves_exact_labeled_instance_100149_eps_66.csv,/Users/mac/Documents/Study/PFE/PaST/temp/phaseP_full_synthetic_freeze/per_instance/moves_broad_instance_100149_eps_66.csv
m40_n350_k350,m40_n350_k350,train,syn_vls_m40_n350_k350_s20285425,100150,20285425,40,350,350,2260,12,57,65,0.18571429,ok,1,0,0,1,0.699496,stageO_synthetic_dense_logging,0.709496,6062080,1792,1627,165,0.90792411,                 401  involuntary context switches\n          7245757369  instructions retired\n          1617415686  cycles elapsed\n             5325184  peak memory footprint,/Users/mac/Documents/Study/PFE/PaST/temp/phaseP_full_synthetic_freeze/per_instance/moves_exact_labeled_instance_100150_eps_65.csv,/Users/mac/Documents/Study/PFE/PaST/temp/phaseP_full_synthetic_freeze/per_instance/moves_broad_instance_100150_eps_65.csv
m40_n350_k350,m40_n350_k350,val,syn_vls_m40_n350_k350_s20285420,100145,20285420,40,350,350,2264,12,57,65,0.18571429,ok,1,0,0,1,0.692680,stageO_synthetic_dense_logging,0.706789,4800512,1792,1652,140,0.921875,                 744  involuntary context switches\n          7353931759  instructions retired\n          1644388361  cycles elapsed\n             4063616  peak memory footprint,/Users/mac/Documents/Study/PFE/PaST/temp/phaseP_full_synthetic_freeze/per_instance/moves_exact_labeled_instance_100145_eps_65.csv,/Users/mac/Documents/Study/PFE/PaST/temp/phaseP_full_synthetic_freeze/per_instance/moves_broad_instance_100145_eps_65.csv
m40_n350_k500,m40_n350_k500,train,syn_vls_m40_n350_k500_s20286420,100151,20286420,40,350,500,2257,12,57,65,0.13,ok,1,0,0,1,0.622526,stageO_synthetic_dense_logging,0.63267,4489216,1792,1792,0,1.0,                 799  involuntary context switches\n          6628001084  instructions retired\n          1416661448  cycles elapsed\n             3735912  peak memory footprint,/Users/mac/Documents/Study/PFE/PaST/temp/phaseP_full_synthetic_freeze/per_instance/moves_exact_labeled_instance_100151_eps_65.csv,/Users/mac/Documents/Study/PFE/PaST/temp/phaseP_full_synthetic_freeze/per_instance/moves_broad_instance_100151_eps_65.csv
m40_n350_k500,m40_n350_k500,train,syn_vls_m40_n350_k500_s20286421,100152,20286421,40,350,500,2132,12,54,62,0.124,ok,1,0,0,1,0.720300,stageO_synthetic_dense_logging,0.731308,5521408,1792,1792,0,1.0,                 427  involuntary context switches\n          7362207473  instructions retired\n          1658800619  cycles elapsed\n             4768104  peak memory footprint,/Users/mac/Documents/Study/PFE/PaST/temp/phaseP_full_synthetic_freeze/per_instance/moves_exact_labeled_instance_100152_eps_62.csv,/Users/mac/Documents/Study/PFE/PaST/temp/phaseP_full_synthetic_freeze/per_instance/moves_broad_instance_100152_eps_62.csv
m40_n350_k500,m40_n350_k500,train,syn_vls_m40_n350_k500_s20286422,100153,20286422,40,350,500,2283,12,58,66,0.132,ok,1,0,0,1,0.718739,stageO_synthetic_dense_logging,0.72829,6209536,1792,1187,605,0.66238839,                 330  involuntary context switches\n          7544972153  instructions retired\n          1675217652  cycles elapsed\n             5472640  peak memory footprint,/Users/mac/Documents/Study/PFE/PaST/temp/phaseP_full_synthetic_freeze/per_instance/moves_exact_labeled_instance_100153_eps_66.csv,/Users/mac/Documents/Study/PFE/PaST/temp/phaseP_full_synthetic_freeze/per_instance/moves_broad_instance_100153_eps_66.csv
m40_n350_k500,m40_n350_k500,train,syn_vls_m40_n350_k500_s20286423,100154,20286423,40,350,500,2245,12,57,65,0.13,ok,1,0,0,1,0.802106,stageO_synthetic_dense_logging,0.813586,5734400,1792,1445,347,0.80636161,                 741  involuntary context switches\n          7196050011  instructions retired\n          1607890780  cycles elapsed\n             4997504  peak memory footprint,/Users/mac/Documents/Study/PFE/PaST/temp/phaseP_full_synthetic_freeze/per_instance/moves_exact_labeled_instance_100154_eps_65.csv,/Users/mac/Documents/Study/PFE/PaST/temp/phaseP_full_synthetic_freeze/per_instance/moves_broad_instance_100154_eps_65.csv
m40_n350_k500,m40_n350_k500,train,syn_vls_m40_n350_k500_s20286424,100155,20286424,40,350,500,2264,12,57,65,0.13,ok,1,0,0,1,0.799263,stageO_synthetic_dense_logging,0.812677,7749632,1792,1720,72,0.95982143,                 733  involuntary context switches\n          7559691256  instructions retired\n          1729512752  cycles elapsed\n             7012736  peak memory footprint,/Users/mac/Documents/Study/PFE/PaST/temp/phaseP_full_synthetic_freeze/per_instance/moves_exact_labeled_instance_100155_eps_65.csv,/Users/mac/Documents/Study/PFE/PaST/temp/phaseP_full_synthetic_freeze/per_instance/moves_broad_instance_100155_eps_65.csv
m40_n350_k500,m40_n350_k500,val,syn_vls_m40_n350_k500_s20286425,100156,20286425,40,350,500,2320,12,58,66,0.132,ok,1,0,0,1,0.809734,stageO_synthetic_dense_logging,0.822315,6012928,1792,1766,26,0.98549107,                1106  involuntary context switches\n          7258396584  instructions retired\n          1725857071  cycles elapsed\n             5276032  peak memory footprint,/Users/mac/Documents/Study/PFE/PaST/temp/phaseP_full_synthetic_freeze/per_instance/moves_exact_labeled_instance_100156_eps_66.csv,/Users/mac/Documents/Study/PFE/PaST/temp/phaseP_full_synthetic_freeze/per_instance/moves_broad_instance_100156_eps_66.csv
m40_n400_k350,m40_n400_k350,train,syn_vls_m40_n400_k350_s20287420,100157,20287420,40,400,350,2544,12,64,72,0.20571429,ok,1,0,0,1,1.027121,stageO_synthetic_dense_logging,1.036875,9289728,1792,1713,79,0.95591518,                 837  involuntary context switches\n          9144973276  instructions retired\n          2225660069  cycles elapsed\n             8552832  peak memory footprint,/Users/mac/Documents/Study/PFE/PaST/temp/phaseP_full_synthetic_freeze/per_instance/moves_exact_labeled_instance_100157_eps_72.csv,/Users/mac/Documents/Study/PFE/PaST/temp/phaseP_full_synthetic_freeze/per_instance/moves_broad_instance_100157_eps_72.csv
m40_n400_k350,m40_n400_k350,train,syn_vls_m40_n400_k350_s20287421,100158,20287421,40,400,350,2667,12,67,75,0.21428571,ok,1,0,0,1,0.899334,stageO_synthetic_dense_logging,0.910558,5259264,1792,1708,84,0.953125,                1126  involuntary context switches\n          8733814235  instructions retired\n          1937588781  cycles elapsed\n             4522368  peak memory footprint,/Users/mac/Documents/Study/PFE/PaST/temp/phaseP_full_synthetic_freeze/per_instance/moves_exact_labeled_instance_100158_eps_75.csv,/Users/mac/Documents/Study/PFE/PaST/temp/phaseP_full_synthetic_freeze/per_instance/moves_broad_instance_100158_eps_75.csv
m40_n400_k350,m40_n400_k350,train,syn_vls_m40_n400_k350_s20287422,100159,20287422,40,400,350,2595,12,65,73,0.20857143,ok,1,0,0,1,0.789826,stageO_synthetic_dense_logging,0.800853,4440064,1792,1541,251,0.85993304,                1292  involuntary context switches\n          7960804403  instructions retired\n          1702954311  cycles elapsed\n             3703168  peak memory footprint,/Users/mac/Documents/Study/PFE/PaST/temp/phaseP_full_synthetic_freeze/per_instance/moves_exact_labeled_instance_100159_eps_73.csv,/Users/mac/Documents/Study/PFE/PaST/temp/phaseP_full_synthetic_freeze/per_instance/moves_broad_instance_100159_eps_73.csv
m40_n400_k350,m40_n400_k350,train,syn_vls_m40_n400_k350_s20287424,100161,20287424,40,400,350,2569,12,65,73,0.20857143,ok,1,0,0,1,0.872988,stageO_synthetic_dense_logging,0.88376,5128192,1792,1792,0,1.0,                1450  involuntary context switches\n          8493348894  instructions retired\n          1875726961  cycles elapsed\n             4391296  peak memory footprint,/Users/mac/Documents/Study/PFE/PaST/temp/phaseP_full_synthetic_freeze/per_instance/moves_exact_labeled_instance_100161_eps_73.csv,/Users/mac/Documents/Study/PFE/PaST/temp/phaseP_full_synthetic_freeze/per_instance/moves_broad_instance_100161_eps_73.csv
m40_n400_k350,m40_n400_k350,train,syn_vls_m40_n400_k350_s20287425,100162,20287425,40,400,350,2575,12,65,73,0.20857143,ok,1,0,0,1,1.249790,stageO_synthetic_dense_logging,1.274006,14188544,1792,1327,465,0.74051339,                 857  involuntary context switches\n         10168179624  instructions retired\n          2764168994  cycles elapsed\n            13451648  peak memory footprint,/Users/mac/Documents/Study/PFE/PaST/temp/phaseP_full_synthetic_freeze/per_instance/moves_exact_labeled_instance_100162_eps_73.csv,/Users/mac/Documents/Study/PFE/PaST/temp/phaseP_full_synthetic_freeze/per_instance/moves_broad_instance_100162_eps_73.csv
m40_n400_k350,m40_n400_k350,val,syn_vls_m40_n400_k350_s20287423,100160,20287423,40,400,350,2676,12,67,75,0.21428571,ok,1,0,0,1,1.228172,stageO_synthetic_dense_logging,1.239436,8355840,1792,1650,142,0.92075893,                2498  involuntary context switches\n          9719842160  instructions retired\n          2391715469  cycles elapsed\n             7618944  peak memory footprint,/Users/mac/Documents/Study/PFE/PaST/temp/phaseP_full_synthetic_freeze/per_instance/moves_exact_labeled_instance_100160_eps_75.csv,/Users/mac/Documents/Study/PFE/PaST/temp/phaseP_full_synthetic_freeze/per_instance/moves_broad_instance_100160_eps_75.csv
m40_n400_k500,m40_n400_k500,train,syn_vls_m40_n400_k500_s20288420,100163,20288420,40,400,500,2597,12,65,73,0.146,ok,1,0,0,1,1.091250,stageO_synthetic_dense_logging,1.10734,9256960,1792,1792,0,1.0,                1650  involuntary context switches\n          9995250404  instructions retired\n          2367139131  cycles elapsed\n             8520064  peak memory footprint,/Users/mac/Documents/Study/PFE/PaST/temp/phaseP_full_synthetic_freeze/per_instance/moves_exact_labeled_instance_100163_eps_73.csv,/Users/mac/Documents/Study/PFE/PaST/temp/phaseP_full_synthetic_freeze/per_instance/moves_broad_instance_100163_eps_73.csv
m40_n400_k500,m40_n400_k500,train,syn_vls_m40_n400_k500_s20288421,100164,20288421,40,400,500,2571,12,65,73,0.146,ok,1,0,0,1,0.961442,stageO_synthetic_dense_logging,0.973714,7585792,1792,1792,0,1.0,                 853  involuntary context switches\n          9380398581  instructions retired\n          2078857679  cycles elapsed\n             6848896  peak memory footprint,/Users/mac/Documents/Study/PFE/PaST/temp/phaseP_full_synthetic_freeze/per_instance/moves_exact_labeled_instance_100164_eps_73.csv,/Users/mac/Documents/Study/PFE/PaST/temp/phaseP_full_synthetic_freeze/per_instance/moves_broad_instance_100164_eps_73.csv
m40_n400_k500,m40_n400_k500,train,syn_vls_m40_n400_k500_s20288422,100165,20288422,40,400,500,2544,12,64,72,0.144,ok,1,0,0,1,0.849615,stageO_synthetic_dense_logging,0.860594,5668864,1792,1665,127,0.92912946,                 878  involuntary context switches\n          8204178271  instructions retired\n          1894467822  cycles elapsed\n             4931968  peak memory footprint,/Users/mac/Documents/Study/PFE/PaST/temp/phaseP_full_synthetic_freeze/per_instance/moves_exact_labeled_instance_100165_eps_72.csv,/Users/mac/Documents/Study/PFE/PaST/temp/phaseP_full_synthetic_freeze/per_instance/moves_broad_instance_100165_eps_72.csv
m40_n400_k500,m40_n400_k500,train,syn_vls_m40_n400_k500_s20288423,100166,20288423,40,400,500,2607,12,66,74,0.148,ok,1,0,0,1,1.050293,stageO_synthetic_dense_logging,1.064598,8093696,1792,1792,0,1.0,                1342  involuntary context switches\n          9635782250  instructions retired\n          2299874046  cycles elapsed\n             7356800  peak memory footprint,/Users/mac/Documents/Study/PFE/PaST/temp/phaseP_full_synthetic_freeze/per_instance/moves_exact_labeled_instance_100166_eps_74.csv,/Users/mac/Documents/Study/PFE/PaST/temp/phaseP_full_synthetic_freeze/per_instance/moves_broad_instance_100166_eps_74.csv
m40_n400_k500,m40_n400_k500,train,syn_vls_m40_n400_k500_s20288424,100167,20288424,40,400,500,2672,12,67,75,0.15,ok,1,0,0,1,1.123516,stageO_synthetic_dense_logging,1.141132,6832128,1792,1682,110,0.93861607,                1055  involuntary context switches\n          9063633782  instructions retired\n          2057587348  cycles elapsed\n             6095232  peak memory footprint,/Users/mac/Documents/Study/PFE/PaST/temp/phaseP_full_synthetic_freeze/per_instance/moves_exact_labeled_instance_100167_eps_75.csv,/Users/mac/Documents/Study/PFE/PaST/temp/phaseP_full_synthetic_freeze/per_instance/moves_broad_instance_100167_eps_75.csv
m40_n400_k500,m40_n400_k500,val,syn_vls_m40_n400_k500_s20288425,100168,20288425,40,400,500,2733,12,69,77,0.154,ok,1,0,0,1,0.972738,stageO_synthetic_dense_logging,0.987813,5931008,1792,1792,0,1.0,                 314  involuntary context switches\n          9956648559  instructions retired\n          2377359446  cycles elapsed\n             5177704  peak memory footprint,/Users/mac/Documents/Study/PFE/PaST/temp/phaseP_full_synthetic_freeze/per_instance/moves_exact_labeled_instance_100168_eps_77.csv,/Users/mac/Documents/Study/PFE/PaST/temp/phaseP_full_synthetic_freeze/per_instance/moves_broad_instance_100168_eps_77.csv
m40_n500_k350,m40_n500_k350,train,syn_vls_m40_n500_k350_s20289420,100169,20289420,40,500,350,3312,12,83,91,0.26,ok,1,0,0,1,1.455962,stageO_synthetic_dense_logging,1.467379,9207808,1792,1713,79,0.95591518,                 508  involuntary context switches\n         14824443346  instructions retired\n          3463777184  cycles elapsed\n             8454504  peak memory footprint,/Users/mac/Documents/Study/PFE/PaST/temp/phaseP_full_synthetic_freeze/per_instance/moves_exact_labeled_instance_100169_eps_91.csv,/Users/mac/Documents/Study/PFE/PaST/temp/phaseP_full_synthetic_freeze/per_instance/moves_broad_instance_100169_eps_91.csv
m40_n500_k350,m40_n500_k350,train,syn_vls_m40_n500_k350_s20289421,100170,20289421,40,500,350,3158,12,79,87,0.24857143,ok,1,0,0,1,1.691294,stageO_synthetic_dense_logging,1.702908,17219584,1792,1620,172,0.90401786,                2205  involuntary context switches\n         14510515885  instructions retired\n          3895985217  cycles elapsed\n            12943744  peak memory footprint,/Users/mac/Documents/Study/PFE/PaST/temp/phaseP_full_synthetic_freeze/per_instance/moves_exact_labeled_instance_100170_eps_87.csv,/Users/mac/Documents/Study/PFE/PaST/temp/phaseP_full_synthetic_freeze/per_instance/moves_broad_instance_100170_eps_87.csv
m40_n500_k350,m40_n500_k350,train,syn_vls_m40_n500_k350_s20289422,100171,20289422,40,500,350,3247,12,82,90,0.25714286,ok,1,0,0,1,1.836013,stageO_synthetic_dense_logging,1.846907,14336000,1792,1792,0,1.0,                1526  involuntary context switches\n         15469585232  instructions retired\n          4461767322  cycles elapsed\n            12943744  peak memory footprint,/Users/mac/Documents/Study/PFE/PaST/temp/phaseP_full_synthetic_freeze/per_instance/moves_exact_labeled_instance_100171_eps_90.csv,/Users/mac/Documents/Study/PFE/PaST/temp/phaseP_full_synthetic_freeze/per_instance/moves_broad_instance_100171_eps_90.csv
m40_n500_k350,m40_n500_k350,train,syn_vls_m40_n500_k350_s20289424,100173,20289424,40,500,350,3359,12,84,92,0.26285714,ok,1,0,0,1,1.816630,stageO_synthetic_dense_logging,1.832908,26787840,1792,1792,0,1.0,                1861  involuntary context switches\n         16139480481  instructions retired\n          4186474729  cycles elapsed\n            11927936  peak memory footprint,/Users/mac/Documents/Study/PFE/PaST/temp/phaseP_full_synthetic_freeze/per_instance/moves_exact_labeled_instance_100173_eps_92.csv,/Users/mac/Documents/Study/PFE/PaST/temp/phaseP_full_synthetic_freeze/per_instance/moves_broad_instance_100173_eps_92.csv
m40_n500_k350,m40_n500_k350,train,syn_vls_m40_n500_k350_s20289425,100174,20289425,40,500,350,3343,12,84,92,0.26285714,ok,1,0,0,1,1.677129,stageO_synthetic_dense_logging,1.68862,12582912,1792,1764,28,0.984375,                1925  involuntary context switches\n         14814606283  instructions retired\n          3744684756  cycles elapsed\n            11321704  peak memory footprint,/Users/mac/Documents/Study/PFE/PaST/temp/phaseP_full_synthetic_freeze/per_instance/moves_exact_labeled_instance_100174_eps_92.csv,/Users/mac/Documents/Study/PFE/PaST/temp/phaseP_full_synthetic_freeze/per_instance/moves_broad_instance_100174_eps_92.csv
m40_n500_k350,m40_n500_k350,val,syn_vls_m40_n500_k350_s20289423,100172,20289423,40,500,350,3357,12,84,92,0.26285714,ok,1,0,0,1,1.782095,stageO_synthetic_dense_logging,1.792678,27295744,1792,1782,10,0.99441964,                2023  involuntary context switches\n         15691235155  instructions retired\n          4309656864  cycles elapsed\n            18809216  peak memory footprint,/Users/mac/Documents/Study/PFE/PaST/temp/phaseP_full_synthetic_freeze/per_instance/moves_exact_labeled_instance_100172_eps_92.csv,/Users/mac/Documents/Study/PFE/PaST/temp/phaseP_full_synthetic_freeze/per_instance/moves_broad_instance_100172_eps_92.csv
m40_n500_k500,m40_n500_k500,train,syn_vls_m40_n500_k500_s20290420,100175,20290420,40,500,500,3319,12,83,91,0.182,ok,1,0,0,1,1.286011,stageO_synthetic_dense_logging,1.299215,9633792,1792,1792,0,1.0,                 696  involuntary context switches\n         13664262647  instructions retired\n          3121373729  cycles elapsed\n             8847720  peak memory footprint,/Users/mac/Documents/Study/PFE/PaST/temp/phaseP_full_synthetic_freeze/per_instance/moves_exact_labeled_instance_100175_eps_91.csv,/Users/mac/Documents/Study/PFE/PaST/temp/phaseP_full_synthetic_freeze/per_instance/moves_broad_instance_100175_eps_91.csv
